x,y,z,color
0.21341665,0.00464481,-0.84872842,black
-0.16352871,0.07379464,0.40289384,white
-0.03012915,-0.12868735,-0.3084009,red
0.07236849,-0.04988812,-0.05,red
0.22921523,0.08649107,-0.60027456,black
-0.27479982,-0.04597777,-0.38327298,red
-0.1401622,-0.17997904,-0.34396955,red
0.02487389,0.03543946,-0.43435004,red
-0.06224804,-0.282076,0.57644659,white
0.02995898,-0.30317912,0.48460817,white
0.02286298,0.22764157,0.08104845,orange
0.49240792,-0.17506194,0.19126177,white
-0.1153067,-0.07243271,0.89936966,red
-0.03009514,0.27129582,0.54553539,white
-0.13313685,-0.09985196,-0.885818,black
0.26045877,-0.02875629,-0.09230794,red
-0.24660693,-0.01580265,0.61103553,white
0.28235018,-0.20501105,0.48837438,red
-0.13494632,0.13600986,-0.16277911,red
0.08625919,0.11682907,-0.71557146,black
0.32027656,-0.0804738,0.075026,orange
-0.10785177,-0.0035017,0.85737556,white
0.41573566,-0.01692109,0.28607062,red
0.46063671,-0.06258634,0.21256718,white
-0.40947291,-0.02667406,0.42062292,red
-0.03231527,0.15536444,-0.07332041,red
-0.03620464,0.12826416,0.50027543,red
-0.09677456,-0.12993152,0.84722525,white
-0.65317249,-0.10385456,0.2764301,white
0.22244415,-0.06060083,-0.99411142,black
-0.29449919,0.03544389,-0.04102768,red
-0.55722845,-0.11133962,0.27091053,white
-0.03963294,0.14304559,0.66730225,white
0.14361919,-0.22964467,0.62675309,red
-0.04317225,0.12470067,0.73914176,white
0.24092318,0.02992454,-0.55625886,red
0.46100193,-0.18132322,0.21754324,white
-0.22907393,0.00781267,-0.99891984,black
-0.02357837,0.10469568,0.30581042,red
0.23340766,0.01625407,0.30822721,red
-0.29218465,-0.16147444,0.19032867,red
-0.52419591,-0.15182775,0.10750702,white
0.10945304,-0.12855978,-0.65200597,black
0.3517729,-0.18663983,0.47342986,red
0.22935656,-0.17904654,-0.20083174,red
-0.06450885,-0.11022618,-0.50690734,red
-0.20593426,-0.0366592,-0.05,red
-0.23050165,-0.10810407,-0.05,red
0.04055693,0.11497834,-0.27909115,red
0.07213591,-0.01760055,-0.66358984,black
-0.04682222,-0.14836514,0.92992312,red
-0.43621957,-0.11708885,0.21625504,red
0.60432887,-0.13760841,0.20982227,white
0.01290771,0.19166161,0.14072058,orange
-0.01972978,0.22216015,-0.08500566,white
-0.25370258,-0.22923352,0.45689836,red
-0.13728179,-0.05224198,-0.99861723,black
-0.28424281,0.01900955,0.55134112,red
-0.02275841,-0.00338116,-0.68669796,black
0.04582947,-0.07042052,0.72684813,white
-0.13747066,0.13301837,0.64250469,white
-0.01841826,0.01008086,-0.05,red
-0.27707323,-0.10018136,-0.33534002,red
0.01110091,0.21946473,0.16299926,orange
0.02923818,0.05646677,-0.59349799,black
-0.02130738,0.12507716,0.45509422,white
-0.16362002,0.06828663,0.36640844,red
-0.07321644,0.13007198,0.33421177,red
0.27891758,0.03550046,-0.68493289,black
0.34450671,-0.11270522,-0.11833017,white
-0.06958964,0.27492702,0.48425832,white
-0.04592039,0.14065193,0.28036326,red
-0.14319524,0.23057513,-0.88405001,black
-0.14287981,-0.18591978,-0.30602884,red
0.01549034,-0.07313129,-0.4709304,red
-0.30981392,-0.21511362,-0.21823514,white
0.15258212,-0.25991318,0.16027458,orange
-0.27333686,-0.08257321,-0.41285157,red
0.53317988,-0.02540995,0.09892903,white
-0.0870018,0.09040746,-0.59972537,red
-0.04865006,-0.25009713,0.35295156,red
0.13001354,0.07086463,-0.6536445,black
0.13368516,0.1783774,0.14983626,orange
-0.02249258,0.23756976,-0.08501266,white
0.05285968,-0.06535369,0.94665486,white
0.29192591,0.02405744,0.17766263,red
-0.04590731,0.1063567,-0.23127522,red
-0.55960155,-0.17040145,0.21914297,white
-0.21665029,0.10999915,0.08540926,orange
-0.07062861,-0.28227609,0.57218236,white
-0.26124689,-0.11409097,0.27800167,red
-0.280911,0.05962052,0.43339348,red
-0.10175633,0.1907382,0.61663902,white
0.18016386,-0.0829934,-0.8072142,black
-0.26196691,-0.0606002,-0.57084501,black
0.14418252,-0.19933967,0.67575026,white
-0.06556677,0.05879661,0.76010597,white
-0.34070656,0.01996182,0.44884717,red
-0.09504323,0.1387457,0.64020878,white
-0.07022232,-0.12506628,-0.6326682,black
-0.1592883,-0.13058035,-0.57190269,black
-0.03924287,0.16737093,0.18308911,red
0.21733014,-0.01400954,-0.65743166,black
0.28442794,0.09989934,-0.21702749,white
-0.10032524,-0.28217003,0.56063008,white
0.1773366,0.11443467,0.56252599,white
-0.13069738,-0.2674025,0.10905454,orange
-0.2785953,-0.21642801,-0.09295445,red
-0.12221786,0.17712983,0.08207089,orange
-0.18517429,-0.00057793,0.698807,white
-0.42671153,-0.08678231,0.13771266,red
0.28961951,0.01596098,0.10313005,orange
0.08335176,0.20277222,0.34776106,white
0.1696482,-0.25845999,-0.23000428,white
-0.06462434,-0.11848141,-0.63301361,black
0.21125352,0.10944788,-0.19547457,red
0.23415233,0.07997811,0.54941493,white
-0.0703099,0.06456268,-0.62444746,red
0.26913509,-0.05714751,-0.65720671,black
0.11685838,0.13262157,-0.23687461,red
-0.03968955,-0.01671328,-0.63230306,red
-0.0523514,0.07274488,-0.70702839,black
-0.15367311,0.1473691,-0.20944393,red
0.48024315,-0.12807925,0.16405603,white
0.04033365,0.24299338,-0.99406099,black
-0.2389694,0.0418231,0.51760352,white
-0.25044337,0.04771027,-0.99504858,black
-0.47840673,-0.0678774,0.27749813,red
0.08924396,0.11507267,-0.60905373,black
-0.14673866,0.09487659,-0.76660061,black
0.09578901,-0.31354514,-0.05499985,white
0.58497071,-0.10941856,0.23895118,white
0.01388717,0.14203531,0.61358291,white
0.07360547,0.11139022,0.6664989,white
0.67380095,-0.18761542,0.21442264,white
-0.85752887,-0.02378773,-0.02032625,white
-0.11146013,-0.19732712,-0.05,red
-0.25888732,0.064986,-0.64164186,black
-0.01292987,0.14828689,0.72176647,white
0.08413716,0.10906406,-0.85930258,black
-0.11022884,-0.34626144,-0.06580598,white
0.06992947,-0.29598165,0.03292641,red
0.0061648,-0.05376774,0.61501557,white
-0.13211544,-0.04631926,0.69607902,white
-0.0641396,-0.3565208,-0.05600975,white
-0.2691116,-0.08028015,-0.37219563,red
-0.05296155,0.09319231,-0.5720945,black
0.55078995,-0.23807074,0.12056863,white
-0.09241021,-0.35010731,-0.13071793,white
-0.09242767,0.05332397,0.84976816,white
-0.15418372,-0.26222628,-0.21151847,red
-0.00122445,0.07283057,0.58007973,red
0.22910693,-0.13185883,-0.42343441,red
0.1403733,0.17523909,0.370855,white
0.02414479,0.00657738,0.9693501,white
0.09940249,0.07276975,0.96265042,red
0.73922157,0.0411645,0.07661997,white
0.25427654,0.04707552,-0.38966385,red
-0.49188781,-0.18116952,0.22833058,white
0.13164556,0.19345133,0.11175171,orange
0.31830549,-0.07289597,0.11857831,orange
0.38277793,-0.16220626,0.50966448,red
-0.0896164,0.25879896,0.52027339,white
0.0127317,0.14381877,0.72474223,white
0.57413459,0.00840038,0.19067626,white
-0.15013522,-0.27540261,0.13919207,orange
-0.14891014,0.120139,0.43406701,white
0.13047884,0.18909648,-0.0850005,white
0.01357225,-0.04027016,0.81622487,white
0.26082626,-0.04355467,0.62207997,red
-0.18381408,0.33907875,-0.99599999,black
0.30649877,-0.12700404,0.168974,orange
-0.22107211,-0.12802222,-0.61000097,black
0.15400858,0.15696803,0.15423128,orange
-0.61420727,-0.13181223,0.23557481,white
0.13548574,0.17667757,-0.04527353,red
-0.02497064,0.10241605,0.68610549,white
0.13538459,0.1299284,0.57882309,white
-0.06120478,-0.23806031,0.5923211,red
-0.05416962,0.03382121,-0.77811372,black
0.08066806,0.19350055,0.15375544,orange
0.58153248,-0.24952528,0.15284771,white
-0.234412,0.09299819,0.0812958,orange
-0.05003244,0.04729923,-0.53693646,red
0.02592362,-0.11773591,0.83722401,white
-0.00638834,-0.13435738,1.09976757,red
0.03896582,-0.07997427,-0.05,red
-0.54614526,-0.05801806,0.23898366,white
0.06365515,0.14111188,0.5454495,white
0.09053504,-0.0043293,0.89752853,white
0.0763839,0.02205481,0.96109128,white
-0.03418299,0.04404518,-0.54215521,black
-0.02344805,0.13063328,0.49625921,white
0.04539111,0.09989512,-0.55024898,black
-0.30658513,-0.05586957,0.14428243,orange
-0.13169782,0.10751937,-0.57359761,black
0.06936272,-0.22110143,0.52939022,white
0.13128409,0.15443483,0.22351235,red
0.32956737,-0.19904859,-0.07211427,white
0.13628019,0.13773684,-0.13636658,red
-0.03392586,0.16817251,-0.04072412,red
0.22510716,-0.22397491,0.59903914,white
-0.01020898,-0.04604199,-0.36242718,red
-0.09116096,-0.26716346,0.6298492,white
0.58538097,-0.15133697,0.08432878,white
-0.16939443,-0.26442841,0.11354314,red
0.05748887,-0.1237657,-0.05,red
-0.20860614,0.32031378,-0.98746681,black
0.03261039,0.18738458,0.16083676,orange
0.26016438,-0.12688006,-0.14248084,red
-0.08907811,-0.23952088,0.58740318,red
-0.10232197,0.21362816,-0.15726656,white
-0.33207405,-0.19961303,-0.10420001,white
0.64095891,-0.21390831,0.14849716,white
-0.08218294,-0.13170144,-0.57044548,black
0.22007358,0.08368085,0.27883595,red
-0.29665565,-0.01413905,0.29438812,red
-0.25140616,-0.16243654,0.3076328,red
0.18211767,-0.15674125,-0.40926865,red
0.09551078,-0.09258741,-0.63700914,red
-0.29634932,-0.13841006,-0.06092856,red
-0.11261232,-0.11886002,0.86098987,white
0.21314046,0.08150968,0.47697163,white
0.16761656,0.19729435,0.45044971,white
0.07214594,-0.25271428,0.29499477,red
-0.27690673,-0.19581755,0.08965557,orange
0.31547126,-0.1813657,0.241772,red
0.16239738,-0.10632035,0.68844765,white
0.03605796,-0.04793905,-0.56002265,black
-0.04452971,-0.33215031,-0.22999947,white
0.23524278,0.10031369,0.50823063,white
0.03743248,-0.29845476,0.15005827,orange
-0.27549163,-0.26760098,-0.08982403,white
-0.11032063,-0.05704813,0.68180847,white
0.45974499,-0.1876311,0.27468085,white
0.2471597,0.00820065,-0.9699927,black
0.07589576,0.06215177,0.64997357,white
-0.18122627,0.13894068,0.47574875,white
-0.13304983,-0.13764739,-0.57082838,black
-0.32637626,-0.2064645,-0.10995373,white
-0.08148637,-0.23960568,0.45357895,red
0.30001834,0.00203008,0.55695975,red
-0.28019533,-0.07045317,-0.18276885,red
0.06575533,0.07649434,-0.51763296,red
0.65510172,-0.07223074,0.25374824,white
0.29801387,-0.16004886,0.6055845,red
0.06101628,0.04233439,1.0261488,red
0.11366119,0.03325988,0.75778401,white
0.26452455,0.07980368,0.07601438,orange
-0.18967929,-0.2044096,-0.23970553,red
0.10205635,0.00355206,1.01026964,red
-0.06023877,0.1982892,0.08906418,red
-0.69056368,-0.06647595,0.14206167,white
-0.10579164,-0.0290148,0.97328413,red
-0.03761852,-0.17454025,0.90590149,red
-0.12123592,0.0001239,0.63223112,white
0.07985549,-0.20566255,0.9678278,red
-0.16276129,-0.23529743,0.39103049,red
0.07666478,-0.35356453,-0.15454462,white
0.01342588,0.12628563,0.81202888,white
0.64735013,-0.173035,0.08054432,white
-0.15738359,-0.13477443,-0.64160073,black
-0.17017135,-0.25389382,0.12335531,orange
0.19090268,0.09317309,-0.52333874,red
0.09241322,-0.06703486,0.66832709,white
0.23854445,-0.0067972,0.60968995,white
0.23767728,-0.1469456,-0.05689642,red
0.2817162,-0.22420029,0.43808505,red
-0.15729961,-0.31500089,-0.22999971,white
0.08674605,-0.26054329,0.2412377,red
-0.51492471,-0.21409012,0.1738102,red
-0.09993844,-0.07466125,-0.99828833,black
-0.28467649,-0.01341013,-0.36540601,red
-0.01298928,-0.16117577,0.76691276,white
0.30449203,-0.15105158,0.08470033,orange
0.25325003,-0.15238167,0.00749245,red
-0.16123711,0.18776329,0.5606088,white
0.48843649,-0.20016572,0.09646042,white
0.26267388,0.04143463,-0.47699183,red
-0.65526223,-0.14824355,0.16394097,white
-0.1873156,0.06628358,0.43074003,white
0.10652754,0.06958005,0.61846715,white
-0.26887995,-0.04456589,-0.686786,black
0.53445518,-0.0499679,0.05878145,white
0.03169265,-0.25201589,0.53570324,red
-0.26579529,0.06486018,-0.04638502,red
0.26330584,-0.25508872,-0.055,white
-0.73804575,-0.0630478,0.10556418,white
0.33756062,-0.13994747,-0.15265435,white
0.17771602,-0.19134867,-0.27179044,red
0.0047532,-0.22375683,0.4857496,red
0.03107059,0.00610058,0.81037539,white
-0.00011651,0.02125604,-0.17411713,red
-0.05110827,-0.24298112,0.4960866,red
-0.17611405,0.16044521,0.12885533,orange
0.29131839,0.02771008,0.16043237,red
-0.21258882,-0.20450078,0.62509167,white
0.03242916,-0.26550141,0.49552113,white
-0.22222599,0.1367618,0.55490249,white
-0.12064982,0.14296758,0.25721741,red
0.27521843,-0.04522406,-0.16158807,red
-0.01818099,0.00024005,1.06787241,red
-0.74147373,0.02051249,0.07933579,white
-0.07001304,-0.02168781,0.62802976,white
0.12570706,0.1103887,-0.06821728,red
-0.02709424,0.28377134,0.48989105,white
0.02666286,0.04423641,-0.40092695,red
-0.10107845,-0.15480171,0.66661453,white
0.25231194,-0.01624771,-0.53494447,red
0.20784925,0.15154836,-0.08025478,white
-0.0038463,0.06580776,0.58027476,white
-0.12772278,0.07466203,-0.05,red
-0.00758386,0.13303864,0.41856676,red
0.47147021,-0.11299767,0.39330041,red
-0.16931757,-0.25784069,0.075026,orange
0.04462966,-0.2564961,0.80239856,white
0.19664752,-0.19695795,-0.14346857,red
-0.64114988,-0.15742387,0.1629733,white
-0.04039756,0.15785828,0.57104081,white
0.17371985,0.14860761,0.21731734,red
-0.50343323,-0.03154189,0.29023537,red
0.01418839,-0.04624252,-0.34827006,red
-0.03500935,0.07857668,0.68364859,white
-0.04035441,0.11166731,-0.2949748,red
0.1192956,0.12670362,0.56637049,white
-0.41287363,-0.1825954,0.20365144,white
-0.1229679,0.09797805,0.59755605,white
-0.30571291,-0.0967778,0.1580182,red
-0.77247012,-0.08390829,0.01870039,white
0.5717051,-0.24490514,0.12378108,white
0.01395793,-0.14126988,0.77339447,white
0.09334621,0.35853243,-0.9644537,black
-0.03348057,-0.15571378,1.09415567,red
-0.55652899,-0.17641869,0.12590061,white
-0.21861875,-0.22618085,0.50733894,red
0.47700638,-0.11923429,0.15028396,white
-0.30656877,-0.08501745,0.15929395,red
0.05246428,0.17197356,-0.23001456,white
0.2843484,-0.16237277,0.07811503,orange
-0.18551371,0.16988689,0.08947836,red
0.13437708,0.17139521,0.09442411,orange
0.20727937,0.11223719,0.57091945,white
-0.2140357,0.0074123,-0.85286665,black
0.29450157,-0.00741917,-0.04553217,red
-0.05553615,-0.04587997,-0.79045206,black
-0.13489157,-0.06107444,0.67700088,white
-0.27449441,-0.1500641,-0.02962338,red
0.08274694,0.22948678,0.0909684,orange
0.10496902,0.18240885,-0.06038612,red
-0.08108418,0.14405052,-0.19141546,red
0.12533115,0.18202266,0.11234009,orange
-0.21468353,-0.22226563,0.2446554,red
0.20692106,0.05573932,-0.99966794,black
-0.05533528,0.06237945,-0.68200749,black
0.33139262,0.01851152,-0.22028907,white
0.48906067,-0.12724023,0.32173994,red
-0.14759542,0.14267817,0.34347704,white
0.27555329,-0.18130895,0.14605981,orange
-0.27656168,-0.01920767,-0.58125985,black
-0.13977665,-0.0244945,0.68922216,white
0.28657496,0.05013577,0.42157802,red
-0.0138901,0.23989581,0.35882959,white
-0.82762885,-0.20595694,0.00285609,white
-0.08327664,-0.08467695,-0.68564409,black
-0.02709314,-0.24914119,0.82022941,white
0.29074976,-0.16089988,0.16501777,red
-0.0807157,-0.16445941,-0.31536758,red
0.10177336,0.15997073,0.22159514,red
-0.23031369,0.04668648,-0.54556966,red
-0.20750451,0.07860266,-0.11481362,red
0.06625708,0.12866586,-0.67660433,black
-0.27325943,-0.23013826,0.44591504,red
-0.21741772,-0.26095411,-0.07725337,red
-0.04932073,0.20370473,0.06228211,red
-0.10137154,-0.13797623,-0.67476666,black
-0.29330671,0.01807999,0.168974,orange
-0.48136199,-0.02465208,0.28597197,red
0.02608243,0.25737935,0.42188555,white
-0.01278091,-0.23922744,0.87524521,red
-0.01429606,0.09372023,0.4685472,red
-0.07162369,0.08516996,0.89761072,white
-0.71503174,0.03561816,0.05684425,white
0.0137836,0.12270135,0.71389455,white
0.03996762,-0.16608448,-0.22899099,red
-0.03544062,0.05920207,0.94332469,white
-0.55411851,0.01504206,0.18418567,white
-0.15185003,0.13829155,0.26397595,red
-0.16363703,0.17167127,0.0919072,orange
0.13606796,-0.21539597,-0.12484313,red
-0.20391273,0.12633006,-0.34849715,red
0.02567628,0.16613793,0.72552872,white
0.08861564,0.18137757,0.11301184,orange
0.17721012,0.0701921,0.57294011,red
0.16844471,0.11557942,-0.69611353,black
-0.03508265,-0.08815879,-0.58485717,red
-0.09246228,-0.10437931,0.64482719,red
-0.135879,0.04888662,0.84565407,white
0.30454451,0.02482407,-0.19641235,red
-0.14536743,0.133095,0.62722987,white
0.22528307,-0.05702468,-0.674631,black
-0.03200085,-0.11126575,0.85133642,white
-0.02460244,0.13515367,0.69596756,white
0.05073318,0.2088715,-0.23442385,white
-0.5351674,-0.11139241,0.10608961,white
0.10092268,0.1507041,-0.88405001,black
0.83456129,-0.19847561,-0.02069469,white
0.31091949,-0.19094603,0.27181375,red
-0.17027001,-0.02092798,-0.99888062,black
0.20056652,-0.29932722,-0.1304823,red
-0.31557372,-0.03305558,0.13851632,orange
-0.2319327,-0.22628014,0.51096952,red
0.05661865,-0.06179077,0.93992853,white
-0.70133942,-0.09635007,0.13584784,white
0.27740765,-0.07567991,-0.4603079,red
-0.02414192,-0.0231044,-0.60433167,red
0.14738169,-0.21520884,-0.15399481,red
-0.07184879,-0.05677022,0.63133222,white
-0.13383591,-0.12085483,-0.59728259,red
-0.06217199,0.09867684,-0.98100001,black
-0.27079237,-0.25070885,-0.23,white
0.10356209,0.1713337,0.19136024,red
0.03341317,-0.18751836,-0.05,red
-0.20841661,0.08904649,0.64170772,white
0.10483737,-0.23955648,0.40923491,red
0.04542401,0.13164449,0.55339891,white
-0.1556063,0.1160665,-0.1323386,red
-0.07327894,-0.08621812,0.84846395,white
0.60360438,-0.09137104,0.11093102,white
0.45459518,-0.03433366,0.18584915,red
0.0335924,-0.25414127,0.58549762,red
-0.70374221,0.01958193,0.06023419,white
-0.10901362,0.04668496,0.68451798,white
0.04963486,-0.25046018,0.60958022,red
0.05430665,0.09520546,0.69872713,white
0.03454857,0.2145903,0.02937267,red
-0.23160647,0.06528583,-0.16196291,red
-0.80856019,-0.13172208,0.01619042,white
-0.48680216,-0.04098153,0.2406698,white
0.07027604,-0.25626671,0.26654178,red
0.10072524,0.19340798,0.45653525,white
0.4714666,-0.09928714,0.1614662,white
-0.5613988,-0.05738454,0.14289363,white
-0.29975861,-0.1127191,-0.19092512,red
0.10927063,-0.12531036,0.6816498,white
-0.05357016,-0.10387409,-0.58368051,red
-0.26412255,0.02852724,-0.54315835,black
0.18890679,0.15050219,0.11253666,orange
0.3487494,-0.00257655,0.51170021,red
0.5405345,-0.04823079,0.22240168,white
0.3073478,-0.04470052,0.09873982,orange
-0.19954512,-0.09733462,-0.52316159,red
0.1521208,-0.16573641,-0.44524547,red
-0.02540631,0.11414107,0.55128407,white
0.04264702,0.06347971,-0.42681986,red
-0.02413194,0.04804644,-0.54235798,black
-0.67098224,-0.02898031,0.12123348,white
0.24502797,-0.04246994,-0.5253678,red
-0.04226978,0.01532624,-0.68066096,black
0.02199055,0.15821563,0.68492424,white
-0.0738741,0.12279438,0.51845175,white
-0.08745687,0.10259572,0.67015141,white
0.05138078,-0.00046758,0.6207844,white
0.50463253,-0.15243506,0.36994016,red
-0.18221606,-0.22699025,0.50731289,red
-0.26149949,-0.20675564,0.53321838,red
-0.10827935,-0.09356368,-0.55800438,black
-0.28093818,-0.01221011,-0.02155024,red
-0.12391444,-0.00310414,0.71190429,white
0.06928832,0.04824241,0.6664784,red
-0.25604761,0.04603102,-0.69538432,black
-0.06719133,0.1067971,-0.18072002,red
-0.00745161,0.21444552,0.11566607,orange
-0.47873867,-0.18950304,0.31606913,red
-0.07730059,-0.18946624,-0.25753558,red
-0.07128152,-0.15895841,1.02494478,red
0.19333281,0.13832916,-0.29488549,red
0.14187704,-0.07345195,0.81975919,white
-0.28816089,-0.0593822,0.25623778,red
-0.08640449,-0.25060841,0.66951764,white
-0.6194874,-0.01444319,0.23927712,white
-0.05425938,0.03380148,-0.88124698,black
-0.27724928,-0.07897525,0.24992536,red
0.33685553,-0.13697207,0.185422,red
0.17325918,-0.24205667,-0.22909378,red
0.48362541,-0.09213294,0.16672388,white
-0.12285554,0.11399327,-0.56811929,red
0.63142431,-0.1703227,0.0931109,white
0.02402789,-0.06974494,0.65104121,white
-0.05196583,0.17204852,0.43729487,white
-0.19338125,0.0671053,0.57141632,red
0.1344467,-0.08901766,0.75815225,white
0.26661018,-0.07790027,-0.14279443,red
0.08973271,-0.08650365,-0.70134956,black
0.34747121,-0.00339012,-0.20495048,white
-0.24479301,0.17082234,-0.97002888,black
